id	title	publishedAt	thumbnailUrl	categoryId	defaultAudioLanguage	tags	viewCount	likeCount	dislikeCount	commentCount	uploadStatus	privacyStatus	license	embeddable	publicStatsViewable	madeForKids	topicCategories	duration	dimension	definition	caption	licensedContent	contentRating	projection
7orQRCa_pxE	Mera Aapki Kripa Se | Master Saleem | Raaj Aashoo | Murali Agarwal | Adnan A Khan	2021-03-26T03:29:47Z	https://i.ytimg.com/vi/7orQRCa_pxE/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'master saleem', 'mera aapki kripa se', 'master saleem bhajan', 'master saleem new song', 'master saleem mera aapki kripa se', 'master saleem songs']	5095797	39979	1326	2548	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M53S	2d	hd	false	True	{}	rectangular
ss-SO1I_hPk	Patli Kamariya (Lyrical Song) Mouni Roy, Tanishk Bagchi, Sukh E, Parampara Tandon| Arvindr|Bhushan K	2021-03-25T13:00:13Z	https://i.ytimg.com/vi/ss-SO1I_hPk/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'patli kamariya', 'mouni roy', 'sukhe', 'tanishk bagchi', 'parampara tandon', 'patli kamariya new song', 'tanishk bagchi songs', 'patli kamariya mouni roy', 'patli kamariya sukhe', 'sukhe new songs']	6265470	88193	6168	1368	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M18S	2d	hd	false	True	{}	rectangular
5G2y80X6s6g	Shor Machega (Full Video) Yo Yo Honey Singh, Hommie Dilliwala|Mumbai Saga|Emraan Hashmi,John Abraham	2021-03-25T11:45:16Z	https://i.ytimg.com/vi/5G2y80X6s6g/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	5788871	145943	6565	2944	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M43S	2d	hd	false	True	{}	rectangular
-FJUrYuAISo	Indie Hain Hum Season 2 with Tulsi Kumar | Sachet-Parampara | Ep - 7 Promo | T-Series | Red Fm	2021-03-25T09:30:00Z	https://i.ytimg.com/vi/-FJUrYuAISo/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'sachet parampara', 'tulsi kumar', 'indie hai hum season 2', 'indie hain hum season 2 with tulsi kumar']	156370	3842	447	585	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Television_program']	PT46S	2d	hd	false	True	{}	rectangular
ykkfw4KrSSE	Saina: Main Hoon Na Tere Saath (Lyrical Song) Parineeti Chopra | Amaal Mallik Armaan Malik Kunaal V	2021-03-25T07:30:07Z	https://i.ytimg.com/vi/ykkfw4KrSSE/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	201779	6160	155	517	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT5M49S	2d	hd	false	True	{}	rectangular
DMue7x59Xb4	Saina: Parinda (Saina's Anthem) Audio Song | Amaal Mallik | Parineeti Chopra | Manoj Muntashir	2021-03-25T06:44:48Z	https://i.ytimg.com/vi/DMue7x59Xb4/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	56736	1490	79	230	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT5M15S	2d	hd	false	True	{}	rectangular
gLoZpcUpjZY	We Are One: Audio Song | Geet Sagar | Vijay Verma | Time To Dance | Sooraj Pancholi, Isabelle Kaif	2021-03-25T05:44:10Z	https://i.ytimg.com/vi/gLoZpcUpjZY/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	37570	589	141	198	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music']	PT52S	2d	hd	false	True	{}	rectangular
xRSffw_bdjw	Saina: Saamne Waale Ko Maat Dena (Dialogue Promo) Parineeti Chopra | Releasing 26 March 2021	2021-03-24T15:30:04Z	https://i.ytimg.com/vi/xRSffw_bdjw/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	70792	1761	234	269	processed	public	youtube	True	False	False		PT30S	2d	hd	false	True	{}	rectangular
EIDtam85ZDw	Jassie Gill: Oye Hoye Hoye (LYRICAL) Simar Kaur | Dhanashree| Avvy Sra | Happy R| Bhushan K| Arvindr	2021-03-24T13:00:03Z	https://i.ytimg.com/vi/EIDtam85ZDw/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'oye hoye hoye', 'jassie gill', 'jassi gill', 'simar kaur', 'oye hoye hoye jassi gill', 'oye hoye hoye jassi gill song', 'avvy sra', 'happy raikoti', 'jassi gill new song oye hoye', 'jassi gill new song', 'jassie gill new song', 'oye hoye jassi gill', 'oye hoye hoye aaye haye haye']	16320564	253618	9952	3985	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M18S	2d	hd	false	True	{}	rectangular
ooywu8QDlWk	Saina: Maar Dungi (Dialogue Promo) Parineeti Chopra | Releasing 26 March 2021	2021-03-24T12:30:05Z	https://i.ytimg.com/vi/ooywu8QDlWk/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	270840	7524	565	586	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT30S	2d	hd	false	True	{}	rectangular
Kl8Xpz0j9GI	Behind The Scenes - Har Funn Maula | Koi Jaane Na | Aamir Khan | Elli A| Vishal,Zara,Tanishk,Amitabh	2021-03-24T10:30:04Z	https://i.ytimg.com/vi/Kl8Xpz0j9GI/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	318016	6966	258	325	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT1M38S	2d	hd	false	True	{}	rectangular
fZCgdKr2tG0	I Saw You | Audio Song | Neha Karode | Time To Dance | Sooraj Pancholi, Isabelle Kaif	2021-03-24T08:40:35Z	https://i.ytimg.com/vi/fZCgdKr2tG0/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	75886	1020	191	331	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT51S	2d	hd	false	True	{}	rectangular
SxhAlZmoLck	Mehendi Wale Haath (LYRICAL) Guru Randhawa Sanjana Sanghi|Sayeed Sachet-Parampara Arvindr |Bhushan K	2021-03-24T06:46:04Z	https://i.ytimg.com/vi/SxhAlZmoLck/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'guru randhawa new song', 'mehendi wale haath', 'neha kakkar', 'mehendi wale haath lyrical']	6364676	98913	4036	3634	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M46S	2d	hd	false	True	{}	rectangular
Akx-we2ge-g	Thok De Killi (Full Audio Song) Navraj Hans | Rochak Kohli | Time To Dance | Sooraj, Isabelle	2021-03-23T13:30:01Z	https://i.ytimg.com/vi/Akx-we2ge-g/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	95948	1703	397	411	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M11S	2d	hd	false	True	{}	rectangular
1IU4eSxSR3o	Koi Jaane Na: Ishq Karo Dil Se (LYRICAL) Jubin Nautiyal, Amaal Mallik | Kunaal K, Amyra D | Kumaar	2021-03-23T12:00:00Z	https://i.ytimg.com/vi/1IU4eSxSR3o/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	1600228	44383	993	847	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M40S	2d	hd	false	True	{}	rectangular
1v1Suu8Ujsk	Saina: Parinda  (Saina's Anthem) Lyrical Song | Amaal Mallik | Parineeti Chopra | Manoj Muntashir	2021-03-23T11:00:03Z	https://i.ytimg.com/vi/1v1Suu8Ujsk/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'parinda', 'parinda song', 'parinda lyrical song', 'saina', 'saina parinda song', 'sania parineeti']	189771	4602	172	316	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT5M29S	2d	hd	false	True	{}	rectangular
DtE6NI0A1Xc	Koi Jaane Na: Jaane De (Video Song) Rochak Kohli Feat. B Praak | Manoj Muntashir	2021-03-23T10:30:09Z	https://i.ytimg.com/vi/DtE6NI0A1Xc/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'koi jaane na song', 'jaane de', 'jaane de b praak', 'rochak kohli', 'manoj muntashir', 'rochak kohli new song', 'b praak new song', 'rochak kohli songs']	1088373	41975	1455	1953	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT2M39S	2d	hd	false	True	{}	rectangular
3oDQbY3is1s	Saina: Chal Wahin Chalein | Shreya Ghoshal | Amaal Mallik | Parineeti Chopra | Manoj Muntashir	2021-03-23T05:35:24Z	https://i.ytimg.com/vi/3oDQbY3is1s/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'Chal Wahin Chalein', 'shreya ghoshal', 'saina new song', 'chal wahin chalein new song', 'saina movie song', 'saina nehwal', 'saina biopic', 'saina movie songs', 'shreya ghoshal new songs', 'amaal mallik', 'amaal mallik new song', 'amaal mallik saina']	2164948	37197	1024	2940	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT2M59S	2d	hd	false	True	{}	rectangular
Y7qj6ZmIEbE	Warda Khan S Nadiadwala in conversation with Gurudev Sri Sri Ravi Shankar. Heart to Heart Season 2	2021-03-22T12:00:08Z	https://i.ytimg.com/vi/Y7qj6ZmIEbE/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	17168	377	105	96	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Society']	PT19M6S	2d	hd	false	True	{}	rectangular
Si3c3Re7lpE	Thok De Killi (Full Video Song) Navraj Hans | Rochak Kohli | Time To Dance | Sooraj, Isabelle	2021-03-22T10:00:07Z	https://i.ytimg.com/vi/Si3c3Re7lpE/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	148552	3859	549	420	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M23S	2d	hd	false	True	{}	rectangular
rMW1zijMdIk	Saina: Chal Wahin Chalein Teaser | Shreya Ghoshal | Amaal Mallik | Parineeti Chopra | Out Tomorrow	2021-03-22T08:04:13Z	https://i.ytimg.com/vi/rMW1zijMdIk/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'saina', 'chal chalien wahan', 'Chal Wahin Chalein', 'shreya ghoshal', 'shreya ghoshal songs']	83330	2578	146	246	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music']	PT14S	2d	hd	false	True	{}	rectangular
RTEr_HpBf3o	Radha (Official Video) Dhvani Bhanushali | Abhijit Vaghani | Kunaal Vermaa | Bhushan Kumar	2021-03-22T05:30:10Z	https://i.ytimg.com/vi/RTEr_HpBf3o/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'radha', 'dhvani bhanushali radha', 'dhvani bhanushali songs', 'dhvani bhanushali', 'Abhijit Vaghani', 'abhijit vaghani songs', 'Kunaal Vermaa', 'dhvani bhanushali latest song', 'dhvani bhanushali new song radha', 'dhvani bhanushali new song 2021']	51641747	726217	55912	25965	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Electronic_music', 'https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']	PT3M13S	2d	hd	false	True	{}	rectangular
DyH9J2wSlhE	Aur Pyaar Karna Hai (AUDIO) Guru Randhawa,Neha K| Sachet-Parampara| Sayeed, Arvindr| Bhushan Kumar	2021-03-21T11:30:01Z	https://i.ytimg.com/vi/DyH9J2wSlhE/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	521676	18720	1112	1515	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M4S	2d	hd	false	True	{}	rectangular
Cp4A8sl74k8	Song Teaser ► Radha | Dhvani Bhanushali | Abhijit Vaghani | Kunaal Vermaa | Bhushan Kumar | 22 March	2021-03-21T07:30:18Z	https://i.ytimg.com/vi/Cp4A8sl74k8/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'radha', 'dhvani bhanushali', 'dhvani bhanushali songs', 'dhvani bhanushali new song', 'radha dhvani bhanushali']	2874581	92101	3544	3168	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music']	PT20S	2d	hd	false	True	{}	rectangular
_2vP8M4MVA4	Divya Khosla Kumar in conversation with Gurudev Sri Sri Ravi Shankar. Heart to Heart Season 2	2021-03-20T13:30:02Z	https://i.ytimg.com/vi/_2vP8M4MVA4/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	158223	3689	747	654	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment']	PT22M52S	2d	hd	false	True	{}	rectangular
qbhi5-lVtAw	Mumbai Saga: Danka Baja (Audio Song) Payal Dev Feat. Dev Negi | John Abraham , Kajal Aggarwal	2021-03-20T12:30:06Z	https://i.ytimg.com/vi/qbhi5-lVtAw/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	135430	3603	242	326	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M4S	2d	hd	false	True	{}	rectangular
9IfZbTHt2y4	Behind The Scenes - Parinda (Saina's Anthem) | Amaal Mallik | Parineeti Chopra | Manoj Muntashi	2021-03-20T10:30:52Z	https://i.ytimg.com/vi/9IfZbTHt2y4/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	112337	3630	215	447	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music']	PT3M27S	2d	hd	false	True	{}	rectangular
kUdJrKMa-14	Time To Dance Full Album Songs | Audio Jukebox | Sooraj Pancholi | Isabelle Kaif | T-Series	2021-03-20T09:41:00Z	https://i.ytimg.com/vi/kUdJrKMa-14/default.jpg	10	hi	['tseries offical channel', 'time to dance cast', 'film songs', 'bollywood songs', 't-series music', 'time to dance teaser', 'time to dance movie', 'hindi songs', 'latest songs', 'Bhushan kumar', 'new songs', 'mumbai saga', 'Emraan Hashmi', 'movie songs', 'sooraj pancholi', 'isabelle kaif', 'time to dance song', 'time to dance jukebox']	58756	893	163	130	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT34M54S	2d	hd	false	True	{}	rectangular
jL8ru091VW0	Koi Jaane Na: Official Trailer | Amyra Dastur, Kunal Kapoor | Amin Hajee | 2nd April	2021-03-20T08:30:07Z	https://i.ytimg.com/vi/jL8ru091VW0/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'koi jaane na trailer', 'koi jaane na official trailer', 'koi jaane na movie', 'Amyra Dastur', 'Kunal Kapoor', 'Elli AvrRam', 'koi jaane na', 'latest movie trailers 2021']	3625435	76076	3528	2151	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film', 'https://en.wikipedia.org/wiki/Television_program']	PT2M29S	2d	hd	false	True	{}	rectangular
zK-OeptkZTk	Time To Dance: Munde Mar Gaye | Guru Randhawa | Vee | Sooraj Pancholi, Isabelle Kaif	2021-03-20T05:30:27Z	https://i.ytimg.com/vi/zK-OeptkZTk/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'munde mar gaye', 'guru randhawa new song', 'guru randhawa songs', 'guru randhawa', 'Sooraj Pancholi', 'Isabelle Kaif', 'time to dance song', 'time to dance full song', 'vee', 'vee music']	4615829	165097	8451	7484	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT2M45S	2d	hd	false	True	{}	rectangular
zv1XgqXq104	Indie Hain Hum Season 2 with Tulsi Kumar | Watch Ep6- Guru Randhawa | T-Series | Red FM	2021-03-20T03:31:24Z	https://i.ytimg.com/vi/zv1XgqXq104/default.jpg	10	hi	['new hindi songs', 'new song', 'bollywood songs', 'hindi movie songs', 'indie hain hum episode 1', 'tulsi kumar', 'red fm', 'red fm 93.5', 'indie hain hum season 2', 'tulsi kumar latest songs', 'tulsi kumar all songs', 'indie hain hum', 'indie hain hum with tulsi kumar', 'indie hai hum season 2', 'guru randhawa new song', 'guru randhawa tulsi kumar song', 'guru randhawa']	2690616	32240	5448	2099	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Television_program']	PT25M45S	2d	hd	false	True	{}	rectangular
IXVxVAnBHwo	Baby! Tu Na Jaa (Full Video Song) Gurinder Seagal,Jonita Gandhi | Time To Dance | Sooraj, Isabelle	2021-03-19T13:29:35Z	https://i.ytimg.com/vi/IXVxVAnBHwo/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'baby tu na jaa', 'time to dancesong', 'time to dance movie song']	160514	3514	577	346	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M30S	2d	hd	false	True	{}	rectangular
aPfT5rA_Wvc	Mumbai Saga: Danka Baja (Lyrical Video) Payal Dev Feat. Dev Negi | John Abraham , Kajal Aggarwal	2021-03-19T11:30:00Z	https://i.ytimg.com/vi/aPfT5rA_Wvc/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'danka baja', 'mumbai saga', 'danka baja new song', 'john abraham songs', 'kajal agarwal songs', 'Aditya Dev', 'payal dev', 'dev negi', 'Prashant Ingole', 'dev negi songs']	1708581	37690	1570	1428	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M23S	2d	hd	false	True	{}	rectangular
kVjFybvoeog	Behind The Scenes - Mumbai Saga | Emraan Hashmi, Suniel Shetty, John Abraham, Kajal A, Mahesh M	2021-03-19T11:00:12Z	https://i.ytimg.com/vi/kVjFybvoeog/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	591049	17459	456	456	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Entertainment', 'https://en.wikipedia.org/wiki/Film']	PT3M44S	2d	hd	false	True	{}	rectangular
PnJ9T_bLEYQ	Har Funn Maula (Audio Song) Koi Jaane Na| Aamir Khan | Elli A |Vishal D Zara K Tanishk B Amitabh B	2021-03-19T07:30:01Z	https://i.ytimg.com/vi/PnJ9T_bLEYQ/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs']	438205	8394	705	537	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT4M8S	2d	hd	false	True	{}	rectangular
2XE4-NvIZow	Koi Jaane Na: Jaane De (Full Song) Rochak Kohli Feat. B Praak | Manoj Muntashir	2021-03-19T05:33:22Z	https://i.ytimg.com/vi/2XE4-NvIZow/default.jpg	10	hi	['hindi songs', '2021 hindi songs', 'new hindi songs', '2021 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2021', '2021 film songs', 'bollywood songs', '2021 songs', 'hindi 2021 songs', 'film songs', 'hindi movie songs', 'koi jaane na song', 'jaane de', 'jaane de b praak', 'rochak kohli', 'manoj muntashir', 'rochak kohli new song', 'b praak new song', 'rochak kohli songs']	5483590	199980	5366	6065	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia']	PT3M54S	2d	hd	false	True	{}	rectangular
cotWe4M78bU	Aaye Haaye Full Song: Vishal Mishra Ft. Millind Gaba & Aditi S Sharma|Time To Dance| Sooraj,Isabelle	2021-03-18T13:00:26Z	https://i.ytimg.com/vi/cotWe4M78bU/default.jpg	10	hi	['hindi songs', '2020 hindi songs', 'new hindi songs', '2020 new songs', 't-series', 'tseries', 'tseries songs', 'new song', 'hit songs 2020', 'hindi 2020 songs', 'film songs', 'hindi movie songs', 'time to dance song', 'aaye haaye song', 'millind gaba song']	443503	16325	1613	1164	processed	public	youtube	True	False	False	['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Music_of_Asia', 'https://en.wikipedia.org/wiki/Pop_music']	PT3M	2d	hd	false	True	{}	rectangular
